edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631643698.82358,25.6
edge2,1631643701.8658,25.7
edge2,1631643704.88282,27.2
edge2,1631643707.89546,26.3
edge2,1631643710.94905,26.8
edge2,1631643713.95602,26.4
edge2,1631643716.96452,26.5
edge2,1631643719.974,27.1
edge2,1631643723.02959,27.3
edge2,1631643726.03819,28.1
edge2,1631643729.07414,25.8
edge2,1631643732.09795,27.2
edge2,1631643735.11301,26.1
edge2,1631643738.17723,25.6
edge2,1631643741.1856,27
edge2,1631643744.20645,26.8
edge2,1631643747.28674,27.7
edge2,1631643750.29999,26.7
edge2,1631643753.30783,27.7
edge2,1631643756.3784,27.2
